"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼울산언양점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼송내점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼안양점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼이천점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼일산점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓수원매탄점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓평택이충점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓포천점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓토월점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓수원망포점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓태화점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓송파위례점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓송파점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓신탄진점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓포항환호점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓시흥정왕점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓신갈점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓포항죽도점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓포항창포점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓포항두호점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓포항연일점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓예산점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓창원팔용점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓여의도점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓하남미사점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓양산물금점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓하안8점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓안성점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓암사캐슬점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓신주례점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓화성반송점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓용인포곡점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓왕십리뉴타운점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓화명점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓용인점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,840,농협유통부산점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓북가좌점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓울산구영점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1250,지동시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1250,동문시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1200,현대백화점무역센터점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1150,청주육거리시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼광명소하2점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼새서울점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼산본점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼통진점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼상록수점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼탑동점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼포천일동점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼공도점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼경주점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼태안점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼첨단점,농심,N,N"
