"상품명,조사일,판매가격,판매업소,제조사,세일여부,1+1"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트마산점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트동부산점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트동두천점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트덕진점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트덕소점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트전주점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4650,천안남산중앙시장,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트화정점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트홍성점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트평택점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트판교점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트춘천점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트청주점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트청라점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트첨단점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트천천점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트천안점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트천안아산점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트진해점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트진주점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트제천점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트정읍점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트장유점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트익산점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트의정부점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트은평점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트월드타워점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트웅상점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트울산점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트오산점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트영통점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트영종도점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트여천점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트양평점,CJ제일제당,N,N"
"CJ 100% 국산 햇당면(400g),2018-09-21,4400,롯데마트양주점,CJ제일제당,N,N"
"옛날당면,2018-09-21,4580,롯데마트시흥배곧점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트시화점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트수지점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트수원점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트송파점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트송천점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트송도점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트선부점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트석사점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트서초점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트서청주점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트서산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트상무점,오뚜기,N,N"
"옛날당면,2018-09-21,4150,농협유통부산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트상록점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트상당점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트삼계점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트사하점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트부평역점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트부산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트목포점,오뚜기,N,N"
"옛날당면,2018-09-21,5350,롯데마트마장휴게소점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트마석점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트마산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트동부산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트동두천점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트덕진점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트전주점,오뚜기,N,N"
"옛날당면,2018-09-21,4300,천안남산중앙시장,오뚜기,Y,N"
"옛날당면,2018-09-21,4800,구역전시장,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓울산구영점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓북가좌점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트화정점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트홍성점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트평택점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트판교점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트춘천점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트청주점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트청라점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트첨단점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트천천점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트천안점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트천안아산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트진해점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트진주점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트제천점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트정읍점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트장유점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트익산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트의정부점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트은평점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트월드타워점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트웅상점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트울산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트오산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트영통점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트영종도점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트여천점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트양평점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트양주점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트양덕점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼산본점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼광명소하2점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼새서울점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트사상점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트구미점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트월드컵점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트군산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트대덕점,오뚜기,N,N"
"옛날당면,2018-09-21,4800,전주중앙시장,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트고양점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트광교점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트안산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트삼산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트계양점,오뚜기,N,N"
"옛날당면,2018-09-21,4000,청주육거리시장,오뚜기,N,N"
"옛날당면,2018-09-21,5800,신세계백화점센텀시티점,오뚜기,N,N"
"옛날당면,2018-09-21,4250,현대백화점무역센터점,오뚜기,N,N"
"옛날당면,2018-09-21,4200,롯데백화점포항점,오뚜기,N,N"
"옛날당면,2018-09-21,4500,지동시장,오뚜기,N,N"
"옛날당면,2018-09-21,5800,동문시장,오뚜기,N,N"
"옛날당면,2018-09-21,5000,매일올레시장,오뚜기,N,N"
"옛날당면,2018-09-21,5250,남부시장,오뚜기,N,N"
"옛날당면,2018-09-21,4200,마산어시장,오뚜기,Y,N"
"옛날당면,2018-09-21,3850,CU(본사),오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓구월점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓대전도마점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트구리점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트덕소점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트당진점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트남원점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트남악점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트나주점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트김해점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트노은점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트김포한강점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트김포공항점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트김천점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트금정점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트권선점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트광복점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트검단점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트거제점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트화명점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼세종고운점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트잠실점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼청전점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼잠원점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼하당점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼신현점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼서초점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼수유점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼해운대점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼괴정점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼내당점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼월성점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼풍암점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼봉선점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓전주서신점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼첨단점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼영주점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트안성점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트아산터미널점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트신갈점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트시흥점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼장위점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트제주점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트원주점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트대구율하점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트삼양점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트청량리점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트행당역점,오뚜기,N,N"
"옛날당면,2018-09-21,4250,현대백화점울산점,오뚜기,N,N"
"옛날당면,2018-09-21,5200,서남신시장,오뚜기,N,N"
"옛날당면,2018-09-21,4250,현대백화점부산점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트구로점,오뚜기,N,N"
"옛날당면,2018-09-21,4250,현대백화점신촌점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼창천점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼율량점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼아산점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼삼천점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼보령점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼동탄청계점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트평촌점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트강변점,오뚜기,N,N"
"옛날당면,2018-09-21,4250,현대백화점목동점,오뚜기,N,N"
"옛날당면,2018-09-21,4300,양동시장,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼포항점,오뚜기,N,N"
"옛날당면,2018-09-21,4150,농협김해유통센터,오뚜기,N,N"
"옛날당면,2018-09-21,5350,농협충북유통,오뚜기,N,N"
"옛날당면,2018-09-21,3980,농협광주유통센터,오뚜기,Y,N"
"옛날당면,2018-09-21,4150,농협달성유통센터,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓전주서곡점,오뚜기,N,N"
"옛날당면,2018-09-21,4980,GS수퍼마켓경주현곡점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓구미형곡점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓천안두정점,오뚜기,N,N"
"옛날당면,2018-09-21,3990,롯데슈퍼금천점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓하남점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓청주용담점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓연수점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓김포운양점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓구갈점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,큰동해시장,오뚜기,N,N"
"옛날당면,2018-09-21,4500,광장시장,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓구포점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼상남점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼합천점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼문흥점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼익산점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼백석점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼분당점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼평택점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼수지점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼일산점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼의정부점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼안양점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼이천점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼울산언양점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼송내점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓목동7점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트통영점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼경주점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼태안점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼포천일동점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼공도점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼상록수점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼탑동점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼통진점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트여수점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓홍천점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓학익점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓예산점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓창원팔용점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓여의도점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓하남미사점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓양산물금점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓하안8점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓안성점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓암사캐슬점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓신주례점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓신탄진점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓포항환호점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓시흥정왕점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓신갈점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓포항죽도점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓포항창포점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓포항두호점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓포항연일점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓수원매탄점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓평택이충점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓포천점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓토월점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓수원망포점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓태화점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓송파위례점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓송파점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓송도점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓송파2점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓송도그린워크점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓태영점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓성북돈암점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓칠곡왜관점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓속초교동점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓충주용산점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓서초점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓분당시범단지점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓충주연수점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓서인천점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓부평산곡점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓초읍점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓부천송내점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓청주점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓부암점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓청주율량점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트서울역점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓청주봉명점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓부산용호점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트창원중앙점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트충주점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트서대전점,오뚜기,N,N"
"옛날당면,2018-09-21,4150,농협유통고양점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트부평점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓도곡렉슬점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트연수점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트의왕점,오뚜기,N,N"
"옛날당면,2018-09-21,4250,현대백화점충청점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트중계점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트장암점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓종로구기점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓원주점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼원주점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼상도3동점,오뚜기,N,N"
"옛날당면,2018-09-21,4590,롯데슈퍼원효로점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓명일점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓창원무동점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓만덕백양점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓마산회원점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓창원감계점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓마포상암점,오뚜기,N,N"
"옛날당면,2018-09-21,3980,GS수퍼마켓마산점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓진해풍호점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓진해여좌점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓진해자은점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓대전전민점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓동두천점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓진천점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓대전월평점,오뚜기,N,N"
"옛날당면,2018-09-21,3980,GS수퍼마켓진주평거점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓증평점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓대전송강점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓당진점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓대방점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓당진송악점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓주례점,오뚜기,N,N"
"옛날당면,2018-09-21,3980,GS수퍼마켓죽곡점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓종로평창점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓다대점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓남양주별내점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓전주호성점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓능곡점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓낙성대점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓전주인후점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,GS수퍼마켓전주동산점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓김해진영점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓김포사우점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓장유점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓김포한강자이점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓장유삼문점,오뚜기,N,N"
"옛날당면,2018-09-21,3480,GS수퍼마켓김포감정점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓군산나운점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓군포당정점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓금촌점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓구미구평점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓잠원점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓구리수택점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓잠실파크리오점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓잠실점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓잠실장미점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓광진화양점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓과천8점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓인천삼산점,오뚜기,N,N"
"옛날당면,2018-09-21,3980,GS수퍼마켓관악난향점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓인천박촌점,오뚜기,N,N"
"옛날당면,2018-09-21,4580,롯데마트시티세븐점,오뚜기,N,N"
"옛날당면,2018-09-21,4560,GS수퍼마켓대동점,오뚜기,N,N"
